id_course,id_chauffeur,id_client,date_heure_demande,jour_semaine,heure,est_weekend,est_pointe,depart,arrivee,distance_km,tarif_estime,multiplicateur_tarif,moyen_paiement,statut_course,nb_courses_client_mois,derniere_course_il_y_a_jours,segment_client,nb_courses_chauffeur_mois,note_chauffeur,segment_chauffeur,incitation,points_gagnes,points_utilises_reduction,cout_incitation,recette_course,revenu_net,revenu_moyen_segment,hausse_revenu_positive
C01470,CH0078,CL0602,2025-03-12 15:57:00,mer,15,0,0,Sainte-Rita,Akpakpa,9.17,2180.0,1.0,cash,terminee,18,46,inactif,286,4.81,intermediaire,remise_bienvenue,0,0,436.0,2120.14,1684.1399999999999,800.0,1
C01471,CH0032,CL0070,2025-02-21 06:45:00,ven,6,0,0,Cadjehoun,Sainte-Rita,3.64,1083.0,1.0,carte,annulee,23,51,inactif,270,4.12,intermediaire,aucune,0,0,0.0,0.0,0.0,800.0,0
C01472,CH0231,CL0015,2025-03-08 17:03:00,sam,17,1,1,Calavi Kpota,Zopah,2.53,572.0,1.3,portefeuille,terminee,18,43,inactif,221,4.58,intermediaire,aucune,0,0,0.0,753.16,753.16,800.0,0
C01473,CH0053,CL0269,2025-03-21 07:35:00,ven,7,0,1,Menontin,Calavi Tokpa,5.98,1561.0,1.3,portefeuille,terminee,13,40,inactif,229,4.82,intermediaire,aucune,0,0,0.0,1968.24,1968.24,800.0,1
C01474,CH0176,CL0221,2025-02-06 14:56:00,jeu,14,0,0,Cadjehoun,Menontin,4.28,1070.0,1.1,cash,annulee,23,2,nouveau_client,265,4.49,intermediaire,points_gowin,58,26,26.0,0.0,-26.0,1200.0,0
C01475,CH0044,CL0041,2025-01-30 16:23:00,jeu,16,0,0,Menontin,Jéricho,7.45,1927.0,1.0,portefeuille,terminee,19,46,inactif,257,4.37,intermediaire,aucune,0,0,0.0,1863.74,1863.74,800.0,1
C01476,CH0259,CL0062,2025-03-02 08:00:00,dim,8,1,1,Fidjrossè,Menontin,4.41,1181.0,1.5,cash,terminee,28,43,inactif,237,4.7,intermediaire,prime_objectif,0,0,300.0,1689.05,1389.05,800.0,1
C01477,CH0089,CL0408,2025-03-14 22:56:00,ven,22,0,0,Menontin,Zopah,4.47,1152.0,1.1,portefeuille,terminee,53,25,regulier,238,4.23,intermediaire,prime_objectif,0,0,300.0,1257.6,957.5999999999999,2000.0,0
C01478,CH0021,CL0519,2025-03-10 20:32:00,lun,20,0,0,Sainte-Rita,Sainte-Rita,7.29,1867.0,1.1,portefeuille,terminee,31,46,regulier,234,4.63,intermediaire,aucune,0,0,0.0,2052.94,2052.94,2000.0,0
C01479,CH0127,CL0294,2025-03-14 01:16:00,ven,1,0,0,Akpakpa,Akpakpa,3.6,1008.0,1.0,carte,terminee,1,25,nouveau_client,248,4.45,intermediaire,remise_bienvenue,0,0,201.6,1063.36,861.7599999999999,1200.0,0
C01480,CH0225,CL0644,2025-02-09 10:51:00,dim,10,1,0,Calavi Kpota,Agla,2.03,561.0,1.0,carte,annulee,44,0,regulier,255,4.52,intermediaire,points_gowin,28,9,9.0,0.0,-9.0,2000.0,0
C01481,CH0225,CL0730,2025-03-15 20:31:00,sam,20,1,0,Calavi Kpota,Akpakpa,6.2,1782.0,1.1,portefeuille,terminee,28,14,nouveau_client,274,5.0,intermediaire,aucune,0,0,0.0,2020.38,2020.38,1200.0,1
C01482,CH0269,CL0514,2025-01-12 01:39:00,dim,1,1,0,Calavi Tokpa,Menontin,3.14,765.0,1.0,portefeuille,terminee,4,10,nouveau_client,531,4.85,performant,points_gowin,38,16,16.0,825.26,809.26,1200.0,0
C01483,CH0268,CL0786,2025-02-19 06:05:00,mer,6,0,0,Cadjehoun,Fidjrossè,4.64,1256.0,1.0,portefeuille,terminee,16,36,inactif,88,4.94,faible_activite,aucune,0,0,0.0,1226.45,1226.45,800.0,1
C01484,CH0082,CL0426,2025-01-01 18:26:00,mer,18,0,1,Gbodjè,Calavi Tokpa,0.88,237.0,1.2,cash,terminee,15,6,nouveau_client,248,4.25,intermediaire,aucune,0,0,0.0,281.53,281.53,1200.0,0
C01485,CH0187,CL0434,2025-01-30 11:06:00,jeu,11,0,0,Gbodjè,Menontin,3.5,885.0,1.0,carte,terminee,17,11,nouveau_client,223,4.19,intermediaire,points_gowin,44,27,27.0,965.68,938.68,1200.0,0
C01486,CH0191,CL0719,2025-02-03 05:33:00,lun,5,0,0,Calavi Tokpa,Menontin,2.66,695.0,1.1,cash,terminee,24,51,inactif,277,4.64,intermediaire,aucune,0,0,0.0,777.2,777.2,800.0,0
C01487,CH0145,CL0412,2025-02-05 21:43:00,mer,21,0,0,Fidjrossè,Cadjehoun,0.86,214.0,1.0,cash,terminee,15,56,inactif,122,4.6,faible_activite,aucune,0,0,0.0,228.63,228.63,800.0,0
C01488,CH0199,CL0085,2025-03-04 20:12:00,mar,20,0,0,Haie Vive,Haie Vive,3.58,844.0,1.0,portefeuille,terminee,34,37,regulier,260,3.91,intermediaire,aucune,0,0,0.0,864.11,864.11,2000.0,0
C01489,CH0210,CL0656,2025-02-05 05:17:00,mer,5,0,0,Zopah,Calavi Tokpa,3.66,882.0,1.0,cash,terminee,47,53,regulier,485,4.6,performant,aucune,0,0,0.0,900.22,900.22,2000.0,0
C01490,CH0174,CL0550,2025-02-10 15:10:00,lun,15,0,0,Jéricho,Cadjehoun,4.86,1132.0,1.0,cash,terminee,17,2,nouveau_client,270,5.0,intermediaire,remise_bienvenue,0,0,226.4,1100.55,874.15,1200.0,0
C01491,CH0027,CL0551,2025-01-22 15:05:00,mer,15,0,0,Calavi Kpota,Menontin,7.81,2157.0,1.0,portefeuille,terminee,20,41,inactif,423,5.0,performant,prime_objectif,0,0,300.0,2324.56,2024.56,800.0,1
C01492,CH0172,CL0631,2025-02-03 20:13:00,lun,20,0,0,Jéricho,Gbodjè,7.03,1930.0,1.0,cash,terminee,19,57,inactif,246,4.29,intermediaire,aucune,0,0,0.0,1856.18,1856.18,800.0,1
C01493,CH0034,CL0157,2025-01-21 16:54:00,mar,16,0,0,Jéricho,Jéricho,2.79,827.0,1.1,cash,terminee,18,52,inactif,243,4.71,intermediaire,aucune,0,0,0.0,906.55,906.55,800.0,1
C01494,CH0169,CL0285,2025-01-07 20:06:00,mar,20,0,0,Menontin,Calavi Tokpa,4.34,1214.0,1.0,carte,terminee,22,25,nouveau_client,242,4.23,intermediaire,points_gowin,60,13,13.0,1275.94,1262.94,1200.0,1
C01495,CH0049,CL0086,2025-02-24 13:26:00,lun,13,0,0,Zopah,Akpakpa,5.33,1220.0,1.1,carte,terminee,17,53,inactif,232,4.47,intermediaire,aucune,0,0,0.0,1377.01,1377.01,800.0,1
C01496,CH0286,CL0318,2025-03-02 09:20:00,dim,9,1,1,Akpakpa,Menontin,2.84,827.0,1.2,portefeuille,terminee,18,29,nouveau_client,50,4.25,faible_activite,aucune,0,0,0.0,1073.98,1073.98,1200.0,0
C01497,CH0198,CL0081,2025-02-26 00:05:00,mer,0,0,0,Calavi Kpota,Haie Vive,1.28,371.0,1.0,carte,terminee,15,31,inactif,238,4.15,intermediaire,aucune,0,0,0.0,354.64,354.64,800.0,0
C01498,CH0146,CL0524,2025-02-11 23:08:00,mar,23,0,0,Menontin,Menontin,3.32,857.0,1.0,carte,terminee,43,35,regulier,72,4.76,faible_activite,points_gowin,42,2,2.0,897.63,895.63,2000.0,0
C01499,CH0130,CL0209,2025-02-04 10:20:00,mar,10,0,0,Calavi Kpota,Calavi Tokpa,8.02,2157.0,1.0,carte,terminee,3,44,inactif,269,4.59,intermediaire,aucune,0,0,0.0,2203.63,2203.63,800.0,1
C01500,CH0077,CL0160,2025-03-19 22:48:00,mer,22,0,0,Menontin,Akpakpa,1.24,370.0,1.1,cash,terminee,27,50,inactif,460,4.63,performant,aucune,0,0,0.0,396.07,396.07,800.0,0
C01501,CH0171,CL0550,2025-02-16 23:12:00,dim,23,1,0,Calavi Kpota,Jéricho,1.88,498.0,1.1,carte,terminee,15,36,inactif,245,4.69,intermediaire,aucune,0,0,0.0,581.48,581.48,800.0,0
C01502,CH0042,CL0335,2025-02-13 09:01:00,jeu,9,0,1,Calavi Tokpa,Gbodjè,2.18,639.0,1.2,cash,terminee,15,54,inactif,231,4.56,intermediaire,aucune,0,0,0.0,775.77,775.77,800.0,0
C01503,CH0299,CL0401,2025-01-03 13:23:00,ven,13,0,0,Sainte-Rita,Calavi Kpota,1.9,439.0,1.0,carte,terminee,38,58,regulier,269,4.19,intermediaire,aucune,0,0,0.0,452.05,452.05,2000.0,0
C01504,CH0073,CL0601,2025-01-31 23:05:00,ven,23,0,0,Fidjrossè,Akpakpa,6.0,1436.0,1.1,carte,terminee,21,53,inactif,121,4.56,faible_activite,aucune,0,0,0.0,1729.8,1729.8,800.0,1
C01505,CH0180,CL0650,2025-02-04 11:13:00,mar,11,0,0,Menontin,Calavi Kpota,2.46,635.0,1.0,cash,terminee,31,17,regulier,260,4.43,intermediaire,aucune,0,0,0.0,649.56,649.56,2000.0,0
C01506,CH0159,CL0782,2025-02-06 03:27:00,jeu,3,0,0,Gbodjè,Menontin,6.1,1640.0,1.0,portefeuille,terminee,18,0,nouveau_client,248,4.44,intermediaire,aucune,0,0,0.0,1760.55,1760.55,1200.0,1
C01507,CH0201,CL0666,2025-02-22 11:10:00,sam,11,1,0,Calavi Tokpa,Jéricho,3.95,1131.0,1.1,cash,terminee,1,52,inactif,276,4.22,intermediaire,points_gowin,62,18,18.0,1325.51,1307.51,800.0,1
C01508,CH0067,CL0698,2025-02-18 06:34:00,mar,6,0,0,Agla,Sainte-Rita,1.05,314.0,1.0,cash,terminee,11,20,nouveau_client,230,4.05,intermediaire,aucune,0,0,0.0,329.52,329.52,1200.0,0
C01509,CH0044,CL0659,2025-02-24 23:04:00,lun,23,0,0,Jéricho,Akpakpa,2.88,732.0,1.1,portefeuille,annulee,18,27,nouveau_client,254,4.33,intermediaire,remise_bienvenue,0,0,161.04,0.0,-161.04,1200.0,0
C01510,CH0159,CL0068,2025-03-11 02:08:00,mar,2,0,0,Calavi Kpota,Sainte-Rita,7.16,1636.0,1.0,carte,terminee,18,47,inactif,248,4.66,intermediaire,aucune,0,0,0.0,1774.28,1774.28,800.0,1
C01511,CH0287,CL0318,2025-03-15 10:02:00,sam,10,1,0,Calavi Kpota,Jéricho,4.25,1212.0,1.1,cash,terminee,26,15,nouveau_client,232,4.48,intermediaire,points_gowin,66,20,20.0,1316.86,1296.86,1200.0,1
C01512,CH0193,CL0716,2025-03-06 21:08:00,jeu,21,0,0,Haie Vive,Akpakpa,3.04,822.0,1.0,portefeuille,terminee,22,47,inactif,247,5.0,intermediaire,aucune,0,0,0.0,882.1,882.1,800.0,1
C01513,CH0169,CL0448,2025-03-28 05:55:00,ven,5,0,0,Zopah,Agla,8.08,1938.0,1.0,cash,terminee,54,27,regulier,239,4.48,intermediaire,prime_objectif,0,0,300.0,1950.92,1650.92,2000.0,0
C01514,CH0066,CL0748,2025-01-02 21:22:00,jeu,21,0,0,Akpakpa,Zopah,1.75,459.0,1.0,portefeuille,terminee,21,21,nouveau_client,284,4.56,intermediaire,aucune,0,0,0.0,491.99,491.99,1200.0,0
C01515,CH0270,CL0245,2025-01-18 20:52:00,sam,20,1,0,Akpakpa,Menontin,2.52,707.0,1.0,carte,terminee,19,18,nouveau_client,243,4.5,intermediaire,remise_bienvenue,0,0,141.4,724.02,582.62,1200.0,0
C01516,CH0048,CL0060,2025-01-01 22:20:00,mer,22,0,0,Menontin,Akpakpa,6.74,1906.0,1.0,carte,terminee,13,47,inactif,270,4.18,intermediaire,aucune,0,0,0.0,2055.92,2055.92,800.0,1
C01517,CH0217,CL0251,2025-02-28 12:32:00,ven,12,0,0,Haie Vive,Calavi Kpota,5.92,1554.0,1.0,cash,terminee,15,0,nouveau_client,432,4.49,performant,remise_bienvenue,0,0,310.8,1684.89,1374.0900000000001,1200.0,1
C01518,CH0261,CL0089,2025-03-23 01:44:00,dim,1,1,0,Cadjehoun,Cadjehoun,1.65,409.0,1.0,portefeuille,terminee,12,30,inactif,261,4.18,intermediaire,aucune,0,0,0.0,425.22,425.22,800.0,0
C01519,CH0186,CL0445,2025-01-23 03:55:00,jeu,3,0,0,Zopah,Calavi Kpota,5.21,1553.0,1.1,portefeuille,terminee,4,51,inactif,246,4.48,intermediaire,aucune,0,0,0.0,1752.96,1752.96,800.0,1
C01520,CH0010,CL0119,2025-03-25 16:23:00,mar,16,0,0,Sainte-Rita,Jéricho,2.43,668.0,1.0,carte,terminee,26,51,inactif,244,3.97,intermediaire,prime_objectif,0,0,300.0,713.08,413.08000000000004,800.0,0
C01521,CH0186,CL0465,2025-01-06 16:10:00,lun,16,0,0,Sainte-Rita,Gbodjè,0.84,215.0,1.0,cash,annulee,18,41,inactif,260,4.48,intermediaire,aucune,0,0,0.0,0.0,0.0,800.0,0
C01522,CH0159,CL0627,2025-03-26 08:22:00,mer,8,0,1,Calavi Tokpa,Zopah,3.08,758.0,1.2,portefeuille,terminee,16,33,inactif,252,4.54,intermediaire,aucune,0,0,0.0,900.55,900.55,800.0,1
C01523,CH0093,CL0624,2025-02-01 21:30:00,sam,21,1,0,Akpakpa,Gbodjè,11.82,3308.0,1.0,cash,terminee,22,45,inactif,255,4.57,intermediaire,prime_objectif,0,0,300.0,3150.22,2850.22,800.0,1
C01524,CH0110,CL0057,2025-01-10 09:04:00,ven,9,0,1,Menontin,Sainte-Rita,7.24,1761.0,1.3,cash,terminee,19,39,inactif,276,4.07,intermediaire,points_gowin,114,35,35.0,2314.63,2279.63,800.0,1
C01525,CH0175,CL0317,2025-02-13 23:28:00,jeu,23,0,0,Calavi Kpota,Fidjrossè,3.71,883.0,1.0,cash,terminee,21,5,nouveau_client,252,4.64,intermediaire,remise_bienvenue,0,0,176.6,906.1,729.5,1200.0,0
C01526,CH0249,CL0683,2025-01-24 08:38:00,ven,8,0,1,Haie Vive,Akpakpa,1.19,315.0,1.3,portefeuille,terminee,19,27,nouveau_client,240,4.7,intermediaire,aucune,0,0,0.0,407.28,407.28,1200.0,0
C01527,CH0099,CL0760,2025-01-26 21:19:00,dim,21,1,0,Menontin,Sainte-Rita,0.86,212.0,1.0,carte,terminee,16,2,nouveau_client,240,4.21,intermediaire,remise_bienvenue,0,0,42.4,213.59,171.19,1200.0,0
C01528,CH0116,CL0674,2025-01-28 21:44:00,mar,21,0,0,Jéricho,Calavi Kpota,3.96,1078.0,1.0,carte,terminee,20,30,inactif,233,4.8,intermediaire,aucune,0,0,0.0,1045.62,1045.62,800.0,1
C01529,CH0071,CL0759,2025-03-14 12:32:00,ven,12,0,0,Calavi Kpota,Agla,4.99,1167.0,1.1,portefeuille,terminee,17,15,nouveau_client,244,4.56,intermediaire,remise_bienvenue,0,0,256.74,1272.91,1016.1700000000001,1200.0,0
C01530,CH0080,CL0180,2025-02-18 18:35:00,mar,18,0,1,Calavi Kpota,Cadjehoun,6.04,1656.0,1.3,portefeuille,annulee,23,16,nouveau_client,555,4.48,performant,remise_bienvenue,0,0,430.56,0.0,-430.56,1200.0,0
C01531,CH0040,CL0123,2025-01-29 06:25:00,mer,6,0,0,Cadjehoun,Cadjehoun,5.61,1381.0,1.0,carte,terminee,31,43,regulier,80,4.67,faible_activite,prime_objectif,0,0,300.0,1361.69,1061.69,2000.0,0
C01532,CH0152,CL0013,2025-02-25 04:19:00,mar,4,0,0,Sainte-Rita,Calavi Kpota,5.92,1332.0,1.1,portefeuille,annulee,23,26,nouveau_client,251,4.99,intermediaire,prime_objectif,0,0,300.0,0.0,-300.0,1200.0,0
C01533,CH0052,CL0725,2025-03-06 16:53:00,jeu,16,0,0,Sainte-Rita,Jéricho,4.6,1079.0,1.0,carte,terminee,22,50,inactif,250,4.46,intermediaire,aucune,0,0,0.0,1073.76,1073.76,800.0,1
C01534,CH0260,CL0141,2025-01-25 18:52:00,sam,18,1,1,Haie Vive,Gbodjè,7.97,2351.0,1.5,carte,annulee,16,23,nouveau_client,249,4.35,intermediaire,remise_bienvenue,0,0,705.3,0.0,-705.3,1200.0,0
C01535,CH0277,CL0719,2025-02-07 11:15:00,ven,11,0,0,Haie Vive,Agla,2.65,769.0,1.0,cash,terminee,20,19,nouveau_client,279,5.0,intermediaire,aucune,0,0,0.0,765.05,765.05,1200.0,0
C01536,CH0270,CL0012,2025-01-12 05:16:00,dim,5,1,0,Jéricho,Haie Vive,3.92,951.0,1.0,portefeuille,terminee,17,31,inactif,264,4.45,intermediaire,aucune,0,0,0.0,983.19,983.19,800.0,1
C01537,CH0020,CL0168,2025-01-17 13:16:00,ven,13,0,0,Calavi Tokpa,Calavi Kpota,1.06,300.0,1.1,cash,terminee,57,34,regulier,243,4.61,intermediaire,prime_objectif,0,0,300.0,325.9,25.899999999999977,2000.0,0
C01538,CH0173,CL0509,2025-03-03 13:12:00,lun,13,0,0,Menontin,Jéricho,2.61,706.0,1.0,carte,terminee,17,12,nouveau_client,260,4.45,intermediaire,remise_bienvenue,0,0,141.2,770.35,629.1500000000001,1200.0,0
C01539,CH0068,CL0356,2025-01-17 13:54:00,ven,13,0,0,Calavi Kpota,Gbodjè,7.12,2120.0,1.0,carte,terminee,24,47,inactif,448,4.02,performant,prime_objectif,0,0,300.0,2176.59,1876.5900000000001,800.0,1
C01540,CH0193,CL0536,2025-02-17 12:21:00,lun,12,0,0,Sainte-Rita,Haie Vive,5.79,1465.0,1.0,portefeuille,terminee,17,42,inactif,477,4.41,performant,prime_objectif,0,0,300.0,1420.09,1120.09,800.0,1
C01541,CH0079,CL0530,2025-03-06 01:32:00,jeu,1,0,0,Cadjehoun,Menontin,0.69,191.0,1.0,portefeuille,terminee,23,19,nouveau_client,247,4.83,intermediaire,prime_objectif,0,0,300.0,189.46,-110.53999999999999,1200.0,0
C01542,CH0084,CL0739,2025-01-10 20:51:00,ven,20,0,0,Calavi Tokpa,Gbodjè,12.37,2842.0,1.0,carte,terminee,22,58,inactif,223,4.26,intermediaire,aucune,0,0,0.0,3011.0,3011.0,800.0,1
C01543,CH0093,CL0266,2025-02-21 07:23:00,ven,7,0,1,Calavi Tokpa,Gbodjè,4.26,1085.0,1.2,carte,terminee,2,47,inactif,245,4.9,intermediaire,aucune,0,0,0.0,1239.57,1239.57,800.0,1
C01544,CH0085,CL0171,2025-01-24 08:10:00,ven,8,0,1,Akpakpa,Sainte-Rita,4.31,1281.0,1.3,carte,terminee,15,51,inactif,236,4.73,intermediaire,aucune,0,0,0.0,1816.3,1816.3,800.0,1
C01545,CH0225,CL0381,2025-03-28 21:55:00,ven,21,0,0,Sainte-Rita,Fidjrossè,2.5,664.0,1.0,cash,terminee,27,1,nouveau_client,246,4.2,intermediaire,remise_bienvenue,0,0,132.8,675.14,542.3399999999999,1200.0,0
C01546,CH0023,CL0130,2025-02-13 18:27:00,jeu,18,0,1,Akpakpa,Jéricho,2.89,713.0,1.3,cash,terminee,25,3,nouveau_client,270,4.14,intermediaire,remise_bienvenue,0,0,185.38,953.0,767.62,1200.0,0
C01547,CH0211,CL0768,2025-03-14 18:56:00,ven,18,0,1,Agla,Sainte-Rita,4.22,988.0,1.2,cash,terminee,22,26,nouveau_client,263,4.13,intermediaire,aucune,0,0,0.0,1302.1,1302.1,1200.0,1
C01548,CH0187,CL0800,2025-02-19 18:29:00,mer,18,0,1,Cadjehoun,Haie Vive,5.58,1550.0,1.2,carte,annulee,16,59,inactif,507,4.38,performant,points_gowin,93,19,19.0,0.0,-19.0,800.0,0
C01549,CH0122,CL0276,2025-01-05 03:46:00,dim,3,1,0,Gbodjè,Sainte-Rita,4.74,1296.0,1.1,portefeuille,terminee,15,24,nouveau_client,100,4.17,faible_activite,remise_bienvenue,0,0,285.12,1461.97,1176.85,1200.0,0
C01550,CH0228,CL0751,2025-02-27 05:36:00,jeu,5,0,0,Sainte-Rita,Calavi Kpota,2.64,668.0,1.0,portefeuille,terminee,58,3,regulier,262,4.87,intermediaire,aucune,0,0,0.0,729.56,729.56,2000.0,0
C01551,CH0146,CL0121,2025-03-27 21:01:00,jeu,21,0,0,Akpakpa,Haie Vive,2.01,596.0,1.0,cash,terminee,20,59,inactif,264,4.14,intermediaire,aucune,0,0,0.0,648.02,648.02,800.0,0
C01552,CH0230,CL0790,2025-02-24 09:28:00,lun,9,0,1,Zopah,Zopah,1.91,433.0,1.3,carte,terminee,23,31,inactif,247,4.23,intermediaire,aucune,0,0,0.0,614.23,614.23,800.0,0
C01553,CH0120,CL0031,2025-03-15 23:26:00,sam,23,1,0,Jéricho,Jéricho,7.47,1851.0,1.1,cash,terminee,0,16,nouveau_client,575,4.96,performant,remise_bienvenue,0,0,407.22,2182.41,1775.1899999999998,1200.0,1
C01554,CH0274,CL0344,2025-03-21 19:53:00,ven,19,0,1,Akpakpa,Calavi Tokpa,6.91,2032.0,1.3,carte,terminee,17,0,nouveau_client,235,4.42,intermediaire,remise_bienvenue,0,0,528.32,2626.96,2098.64,1200.0,1
C01555,CH0123,CL0440,2025-01-21 18:39:00,mar,18,0,1,Agla,Gbodjè,5.26,1310.0,1.5,carte,terminee,25,32,inactif,253,4.63,intermediaire,aucune,0,0,0.0,1968.85,1968.85,800.0,1
C01556,CH0159,CL0279,2025-01-20 08:01:00,lun,8,0,1,Calavi Kpota,Calavi Tokpa,7.44,1815.0,1.2,portefeuille,terminee,12,29,nouveau_client,240,4.64,intermediaire,remise_bienvenue,0,0,435.6,2188.34,1752.7400000000002,1200.0,1
C01557,CH0241,CL0537,2025-02-25 05:43:00,mar,5,0,0,Gbodjè,Calavi Tokpa,3.52,933.0,1.1,cash,terminee,30,4,regulier,248,4.06,intermediaire,aucune,0,0,0.0,1125.72,1125.72,2000.0,0
C01558,CH0100,CL0066,2025-02-07 05:49:00,ven,5,0,0,Gbodjè,Haie Vive,6.53,1873.0,1.0,portefeuille,terminee,18,53,inactif,66,4.74,faible_activite,aucune,0,0,0.0,1880.7,1880.7,800.0,1
C01559,CH0189,CL0270,2025-03-17 20:06:00,lun,20,0,0,Calavi Kpota,Calavi Tokpa,5.43,1264.0,1.0,portefeuille,terminee,18,11,nouveau_client,250,4.68,intermediaire,remise_bienvenue,0,0,252.8,1221.41,968.6100000000001,1200.0,0
C01560,CH0293,CL0730,2025-03-23 06:02:00,dim,6,1,0,Haie Vive,Calavi Tokpa,6.65,1967.0,1.0,cash,terminee,32,37,regulier,263,4.7,intermediaire,aucune,0,0,0.0,2098.3,2098.3,2000.0,0
C01561,CH0226,CL0591,2025-02-02 01:23:00,dim,1,1,0,Akpakpa,Sainte-Rita,1.78,507.0,1.1,cash,terminee,19,31,inactif,233,4.3,intermediaire,points_gowin,27,12,12.0,560.44,548.44,800.0,0
C01562,CH0237,CL0643,2025-01-22 13:38:00,mer,13,0,0,Menontin,Calavi Kpota,4.56,1088.0,1.0,portefeuille,terminee,53,37,regulier,265,4.59,intermediaire,aucune,0,0,0.0,1134.94,1134.94,2000.0,0
C01563,CH0145,CL0079,2025-03-12 11:56:00,mer,11,0,0,Fidjrossè,Fidjrossè,3.01,838.0,1.0,cash,terminee,18,56,inactif,265,4.45,intermediaire,points_gowin,41,18,18.0,912.29,894.29,800.0,1
C01564,CH0196,CL0509,2025-01-25 23:34:00,sam,23,1,0,Jéricho,Calavi Kpota,0.76,193.0,1.0,cash,terminee,17,16,nouveau_client,263,4.53,intermediaire,remise_bienvenue,0,0,38.6,200.01,161.41,1200.0,0
C01565,CH0258,CL0467,2025-03-16 06:50:00,dim,6,1,0,Zopah,Cadjehoun,8.24,2103.0,1.1,cash,terminee,17,57,inactif,242,4.27,intermediaire,points_gowin,115,23,23.0,2418.91,2395.91,800.0,1
C01566,CH0271,CL0524,2025-02-08 09:16:00,sam,9,1,1,Haie Vive,Agla,6.92,1964.0,1.5,cash,terminee,21,53,inactif,260,4.44,intermediaire,points_gowin,147,80,80.0,3082.78,3002.78,800.0,1
C01567,CH0215,CL0369,2025-03-02 07:54:00,dim,7,1,1,Fidjrossè,Sainte-Rita,4.82,1433.0,1.3,portefeuille,terminee,16,44,inactif,256,4.79,intermediaire,points_gowin,93,44,44.0,1940.88,1896.88,800.0,1
C01568,CH0083,CL0057,2025-01-09 20:21:00,jeu,20,0,0,Calavi Kpota,Cadjehoun,2.09,490.0,1.0,portefeuille,terminee,21,39,inactif,243,3.92,intermediaire,aucune,0,0,0.0,477.24,477.24,800.0,0
C01569,CH0103,CL0512,2025-02-26 09:32:00,mer,9,0,1,Sainte-Rita,Jéricho,1.03,264.0,1.2,portefeuille,terminee,16,31,inactif,254,4.39,intermediaire,points_gowin,15,0,0.0,322.65,322.65,800.0,0
C01570,CH0071,CL0581,2025-02-10 21:49:00,lun,21,0,0,Akpakpa,Jéricho,0.75,196.0,1.0,carte,terminee,26,23,nouveau_client,251,4.69,intermediaire,remise_bienvenue,0,0,39.2,186.43,147.23000000000002,1200.0,0
C01571,CH0129,CL0171,2025-02-23 01:04:00,dim,1,1,0,Fidjrossè,Sainte-Rita,2.6,658.0,1.1,carte,terminee,22,11,nouveau_client,240,4.17,intermediaire,remise_bienvenue,0,0,144.76,755.6,610.84,1200.0,0
C01572,CH0027,CL0377,2025-01-16 08:54:00,jeu,8,0,1,Zopah,Jéricho,5.97,1506.0,1.2,cash,terminee,26,46,inactif,251,4.62,intermediaire,prime_objectif,0,0,300.0,1872.81,1572.81,800.0,1
C01573,CH0247,CL0162,2025-03-08 13:38:00,sam,13,1,0,Cadjehoun,Calavi Kpota,3.03,694.0,1.0,cash,terminee,20,30,inactif,252,4.64,intermediaire,aucune,0,0,0.0,692.42,692.42,800.0,0
C01574,CH0191,CL0262,2025-03-19 21:38:00,mer,21,0,0,Gbodjè,Gbodjè,5.3,1465.0,1.0,portefeuille,terminee,23,18,nouveau_client,237,4.45,intermediaire,remise_bienvenue,0,0,293.0,1506.88,1213.88,1200.0,0
C01575,CH0284,CL0792,2025-01-20 18:09:00,lun,18,0,1,Gbodjè,Agla,5.47,1410.0,1.2,portefeuille,terminee,15,28,nouveau_client,271,4.59,intermediaire,points_gowin,84,2,2.0,1732.54,1730.54,1200.0,1
C01576,CH0053,CL0106,2025-01-09 20:44:00,jeu,20,0,0,Cadjehoun,Akpakpa,5.92,1418.0,1.0,portefeuille,terminee,25,20,nouveau_client,242,4.99,intermediaire,remise_bienvenue,0,0,283.6,1400.47,1116.87,1200.0,0
C01577,CH0265,CL0588,2025-01-03 09:03:00,ven,9,0,1,Calavi Kpota,Agla,0.92,263.0,1.3,carte,terminee,21,25,nouveau_client,272,4.3,intermediaire,remise_bienvenue,0,0,68.38,339.85,271.47,1200.0,0
C01578,CH0064,CL0691,2025-02-28 00:39:00,ven,0,0,0,Sainte-Rita,Fidjrossè,2.23,636.0,1.0,portefeuille,terminee,45,51,regulier,244,4.08,intermediaire,points_gowin,31,4,4.0,676.95,672.95,2000.0,0
C01579,CH0146,CL0741,2025-02-24 21:19:00,lun,21,0,0,Haie Vive,Fidjrossè,5.24,1370.0,1.0,carte,terminee,1,27,nouveau_client,241,4.37,intermediaire,points_gowin,68,31,31.0,1456.8,1425.8,1200.0,1
C01580,CH0043,CL0119,2025-02-19 10:51:00,mer,10,0,0,Sainte-Rita,Menontin,9.38,2320.0,1.0,carte,annulee,17,16,nouveau_client,265,4.2,intermediaire,remise_bienvenue,0,0,464.0,0.0,-464.0,1200.0,0
C01581,CH0083,CL0234,2025-01-22 03:00:00,mer,3,0,0,Cadjehoun,Cadjehoun,7.77,2120.0,1.0,cash,terminee,19,8,nouveau_client,248,4.62,intermediaire,aucune,0,0,0.0,2163.39,2163.39,1200.0,1
